diffNuisances run on fitDiagnosticsM400.root, at 2021-01-20 17:30:09.866872 with the following options ... {'absolute_values': False, 'show_all_parameters': False, 'format': 'text', 'stol2': 0.5, 'pullDef': '', 'vtol': 0.3, 'stol': 0.1, 'plotfile': '1', 'vtol2': 2.0, 'poi': 'r'}

name                                              b-only fit            s+b fit         rho
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin25      ! +0.00, 0.28!     ! +0.00, 0.45!       +0.06
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin26      ! +0.00, 0.27!     ! +0.00, 0.43!       +0.05
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin27      ! +0.00, 0.32!     ! +0.00, 0.50!       +0.03
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin28      ! +0.00, 0.43!        +0.00, 0.54       +0.06
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin29      ! +0.00, 0.32!     ! +0.00, 0.49!       +0.06
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin30      ! +0.00, 0.40!        +0.00, 0.58       +0.02
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin31      ! +0.00, 0.33!        +0.00, 0.52       +0.03
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin32      ! +0.00, 0.34!        +0.00, 0.53       +0.04
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin33      ! +0.00, 0.34!        +0.00, 0.52       +0.01
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin34_MultiV         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin34_SingleTop         +0.00, 1.28        -0.00, 0.99       +0.00
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin34_TT         +0.00, 0.67        +0.00, 0.99       +0.00
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin34_Wjets      ! +0.00, 0.30!     ! +0.00, 0.50!       +0.02
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin34_ggWW         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin34_qqWWqq         +0.00, 0.78        +0.00, 0.99       +0.00
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin35_MultiV         +0.00, 0.67        +0.00, 0.99       -0.00
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin35_SingleTop         +0.00, 0.68        -0.00, 0.99       +0.00
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin35_TT         +0.00, 0.67        +0.00, 0.99       +0.00
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin35_Wjets      ! +0.00, 0.32!        +0.00, 0.53       +0.04
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin35_qqWWqq         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin35_tW         +0.00, 0.77        +0.00, 0.99       +0.00
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin36      ! +0.00, 0.50!        +0.00, 0.52       +0.01
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin37_MultiV         +0.00, 0.70        +0.00, 0.99       +0.00
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin37_TT         +0.00, 0.67        +0.00, 0.99       +0.00
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin37_Wjets      ! +0.00, 0.31!        +0.00, 0.53       +0.02
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin37_WmHWWlnuqq_M125         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin37_qqWWqq         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin38      ! +0.00, 0.39!        +0.00, 0.61       +0.02
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin39      ! +0.00, 0.32!        +0.00, 0.50       +0.06
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin4_SingleTop         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin4_TT         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin4_Wjets      ! +0.00, 0.33!        +0.00, 0.54       +0.02
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin5      ! +0.00, 0.20!     ! -0.00, 0.42!       +0.00
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin6      ! +0.00, 0.19!     ! +0.00, 0.39!       +0.05
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin7      ! +0.00, 0.19!     ! +0.00, 0.40!       +0.09
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin8      ! +0.00, 0.21!     ! +0.00, 0.44!       +0.16
prop_bin___ResolvedGGF__SB_MEKDTAG_M400_C0.01_2016_bin9      ! +0.00, 0.22!        +0.00, 0.51       +0.23
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin0      ! +0.00, 0.17!     ! -0.00, 0.44!       -0.09
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin1      ! +0.00, 0.20!     ! -0.00, 0.48!       -0.17
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin10      ! +0.00, 0.28!     ! -0.00, 0.48!       -0.06
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin11      ! +0.00, 0.25!     ! -0.00, 0.46!       -0.01
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin12      ! +0.00, 0.26!     ! -0.00, 0.46!       -0.04
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin13      ! +0.00, 0.26!     ! -0.00, 0.46!       -0.02
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin14      ! +0.00, 0.37!     ! -0.00, 0.46!       -0.05
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin15      ! +0.00, 0.25!     ! -0.00, 0.50!       -0.03
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin16      ! +0.00, 0.25!     ! +0.00, 0.48!       +0.01
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin17      ! +0.00, 0.26!     ! -0.00, 0.47!       -0.04
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin18      ! +0.00, 0.26!     ! -0.00, 0.47!       -0.04
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin19      ! +0.00, 0.27!     ! -0.00, 0.47!       -0.01
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin2      ! +0.00, 0.20!     ! -0.00, 0.46!       -0.12
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin20      ! +0.00, 0.26!     ! -0.00, 0.46!       -0.02
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin21      ! +0.00, 0.26!     ! -0.00, 0.47!       -0.02
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin22      ! +0.00, 0.26!     ! -0.00, 0.46!       -0.05
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin23      ! +0.00, 0.27!     ! -0.00, 0.47!       -0.03
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin24      ! +0.00, 0.28!     ! -0.00, 0.47!       -0.02
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin25      ! +0.00, 0.25!     ! -0.00, 0.43!       -0.04
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin26      ! +0.00, 0.27!     ! -0.00, 0.46!       -0.05
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin27      ! +0.00, 0.27!     ! -0.00, 0.44!       -0.03
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin28      ! +0.00, 0.26!     ! -0.00, 0.44!       -0.05
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin29      ! +0.00, 0.27!     ! -0.00, 0.45!       -0.02
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin3      ! +0.00, 0.19!     ! -0.00, 0.45!       -0.10
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin30      ! +0.00, 0.29!     ! -0.00, 0.49!       -0.07
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin31      ! +0.00, 0.26!     ! -0.00, 0.44!       -0.02
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin32      ! +0.00, 0.28!     ! -0.00, 0.45!       -0.03
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin33      ! +0.00, 0.28!     ! +0.00, 0.46!       +0.00
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin34      ! +0.00, 0.27!     ! -0.00, 0.44!       -0.03
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin35      ! +0.00, 0.25!     ! -0.00, 0.39!       -0.00
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin36      ! +0.00, 0.28!     ! +0.00, 0.48!       +0.02
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin37      ! +0.00, 0.28!     ! -0.00, 0.45!       -0.03
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin38      ! +0.00, 0.30!     ! -0.00, 0.49!       -0.02
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin39      ! +0.00, 0.26!     ! -0.00, 0.45!       -0.11
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin4      ! +0.00, 0.20!     ! -0.00, 0.46!       -0.07
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin5      ! +0.00, 0.21!     ! -0.00, 0.45!       -0.08
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin6      ! +0.00, 0.21!     ! -0.00, 0.42!       -0.03
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin7      ! +0.00, 0.22!     ! -0.00, 0.40!       -0.06
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin8      ! +0.00, 0.21!     ! +0.00, 0.41!       +0.04
prop_bin___ResolvedGGF__SB_UNTAGGED_M400_C0.01_2016_bin9      ! +0.00, 0.25!     ! +0.00, 0.44!       +0.02
prop_bin___ResolvedGGF__SR_MEKDTAG_M400_C0.01_2016_bin0      ! +0.00, 0.29!        -0.00, 0.85       -0.33
prop_bin___ResolvedGGF__SR_UNTAGGED_M400_C0.01_2016_bin0      ! +0.00, 0.27!        +0.00, 0.84       +0.22
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin10      ! +0.00, 0.48!        +0.00, 0.76       +0.00
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin11      ! +0.00, 0.46!        +0.00, 0.72       -0.00
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin12      ! +0.00, 0.49!        +0.00, 0.76       +0.01
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin13      ! +0.00, 0.47!        +0.00, 0.73       +0.03
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin14      ! +0.00, 0.50!        +0.00, 0.75       +0.03
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin15      ! +0.00, 0.49!        +0.00, 0.74       +0.01
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin16      ! +0.00, 0.50!        +0.00, 0.75       +0.01
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin17      ! +0.00, 0.48!        +0.00, 0.73       +0.02
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin18      ! +0.00, 0.50!        +0.00, 0.75       -0.00
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin19         +0.00, 0.51        +0.00, 0.76       +0.01
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin20      ! +0.00, 0.44!        +0.00, 0.67       +0.04
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin21      ! +0.00, 0.48!        -0.00, 0.73       -0.00
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin22      ! +0.00, 0.46!        +0.00, 0.69       +0.01
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin23      ! +0.00, 0.44!        -0.00, 0.66       -0.01
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin24      ! +0.00, 0.47!        +0.00, 0.70       +0.01
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin25         +0.00, 0.50        +0.00, 0.76       +0.01
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin26      ! +0.00, 0.48!        -0.00, 0.72       -0.01
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin27      ! +0.00, 0.47!        -0.00, 0.70       -0.01
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin28      ! +0.00, 0.44!        -0.00, 0.66       -0.00
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin29      ! +0.00, 0.45!        +0.00, 0.68       +0.01
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin30      ! +0.00, 0.44!        +0.00, 0.67       +0.02
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin31      ! +0.00, 0.47!        -0.00, 0.71       -0.01
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin32      ! +0.00, 0.43!        -0.00, 0.64       +0.00
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin33      ! +0.00, 0.46!        -0.00, 0.68       -0.00
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin34         +0.00, 0.51        +0.00, 0.75       +0.01
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin35      ! +0.00, 0.49!        -0.00, 0.74       -0.01
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin36      ! +0.00, 0.41!        +0.00, 0.62       +0.03
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin37         +0.00, 0.52        -0.00, 0.79       -0.00
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin38      ! +0.00, 0.46!        -0.00, 0.69       -0.02
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin39      ! +0.00, 0.39!        +0.00, 0.60       +0.01
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin3_TT         +0.00, 0.65        +0.00, 0.95       +0.00
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin4         +0.00, 0.50        -0.00, 0.76       -0.00
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin5         +0.00, 0.50        -0.00, 0.75       -0.02
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin6      ! +0.00, 0.49!        -0.00, 0.76       -0.01
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin7      ! +0.00, 0.20!     ! -0.00, 0.32!       -0.03
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin8      ! +0.00, 0.46!        -0.00, 0.73       -0.01
prop_bin___ResolvedGGF__TOP_MEKDTAG_M400_C0.01_2016_bin9      ! +0.00, 0.47!        -0.00, 0.75       -0.01
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin0      ! +0.00, 0.39!        +0.00, 0.68       +0.02
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin1      ! +0.00, 0.30!        +0.00, 0.51       +0.02
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin10      ! +0.00, 0.46!        -0.00, 0.69       -0.03
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin11      ! +0.00, 0.46!        -0.00, 0.70       -0.02
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin12      ! +0.00, 0.48!        +0.00, 0.72       +0.00
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin13      ! +0.00, 0.47!        -0.00, 0.72       -0.03
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin14      ! +0.00, 0.43!        +0.00, 0.66       +0.01
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin15      ! +0.00, 0.45!        -0.00, 0.70       -0.02
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin16      ! +0.00, 0.40!        -0.00, 0.64       -0.04
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin17      ! +0.00, 0.44!        +0.00, 0.68       +0.00
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin18      ! +0.00, 0.47!        -0.00, 0.70       -0.03
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin19      ! +0.00, 0.44!        +0.00, 0.67       -0.00
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin2      ! +0.00, 0.42!        +0.00, 0.71       +0.02
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin20      ! +0.00, 0.47!        +0.00, 0.70       -0.00
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin21      ! +0.00, 0.42!        +0.00, 0.63       +0.01
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin22      ! +0.00, 0.46!        +0.00, 0.69       +0.01
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin23      ! +0.00, 0.45!        -0.00, 0.67       -0.01
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin24      ! +0.00, 0.46!        -0.00, 0.70       -0.01
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin25      ! +0.00, 0.45!        +0.00, 0.67       +0.01
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin26      ! +0.00, 0.41!        +0.00, 0.61       +0.01
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin27      ! +0.00, 0.40!        -0.00, 0.61       -0.06
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin28      ! +0.00, 0.39!        -0.00, 0.61       -0.02
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin29      ! +0.00, 0.43!        -0.00, 0.65       -0.01
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin3      ! +0.00, 0.34!        -0.00, 0.58       -0.03
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin30      ! +0.00, 0.34!        -0.00, 0.55       -0.02
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin31      ! +0.00, 0.45!        -0.00, 0.70       -0.03
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin32      ! +0.00, 0.41!        +0.00, 0.62       +0.01
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin33      ! +0.00, 0.29!     ! -0.00, 0.45!       -0.05
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin34      ! +0.00, 0.44!        -0.00, 0.63       +0.00
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin35      ! +0.00, 0.43!        +0.00, 0.65       +0.01
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin36      ! +0.00, 0.43!        -0.00, 0.65       -0.03
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin37      ! +0.00, 0.42!        -0.00, 0.64       -0.04
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin38      ! +0.00, 0.38!        +0.00, 0.58       +0.02
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin39      ! +0.00, 0.38!        -0.00, 0.59       -0.04
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin4      ! +0.00, 0.32!        -0.00, 0.55       -0.02
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin5      ! +0.00, 0.47!        -0.00, 0.76       -0.01
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin6      ! +0.00, 0.47!        +0.00, 0.76       -0.00
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin7      ! +0.00, 0.46!        -0.00, 0.73       -0.01
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin8      ! +0.00, 0.49!        -0.00, 0.68       -0.01
prop_bin___ResolvedGGF__TOP_UNTAGGED_M400_C0.01_2016_bin9      ! +0.00, 0.43!        -0.00, 0.66       -0.02
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin0      ! +0.00, 0.15!     ! +0.00, 0.28!       +0.10
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin1      ! +0.00, 0.11!     ! +0.00, 0.30!       +0.09
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin10      ! +0.00, 0.34!        +0.00, 0.57       +0.06
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin11_DY         +0.00, 0.66        +0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin11_MultiV         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin11_QCD      ! +0.00, 0.11!     ! +0.00, 0.41!       +0.05
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin11_SingleTop         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin11_TT         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin11_Wjets      ! +0.00, 0.43!        +0.00, 0.97       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin11_ggWW         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin11_qqWWqq         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin11_tW         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin12      ! +0.00, 0.31!        +0.00, 0.54       +0.09
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin13      ! +0.00, 0.30!     ! +0.00, 0.47!       +0.07
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin14      ! +0.00, 0.30!     ! +0.00, 0.47!       +0.08
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin15      ! +0.00, 0.31!     ! +0.00, 0.49!       +0.06
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin16      ! +0.00, 0.30!        +0.00, 0.51       +0.05
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin17      ! +0.00, 0.29!     ! +0.00, 0.49!       +0.08
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin18      ! +0.00, 0.31!        +0.00, 0.55       +0.05
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin19      ! +0.00, 0.35!        +0.00, 0.56       +0.07
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin2      ! +0.00, 0.27!        +0.00, 0.51       +0.06
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin20      ! +0.00, 0.30!     ! +0.00, 0.47!       +0.02
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin21      ! +0.00, 0.28!     ! +0.00, 0.46!       +0.05
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin22      ! +0.00, 0.30!     ! +0.00, 0.49!       +0.07
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin23      ! +0.00, 0.36!        +0.00, 0.61       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin24      ! +0.00, 0.31!        +0.00, 0.52       +0.05
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin25      ! +0.00, 0.36!        +0.00, 0.60       +0.03
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin26_DY         +0.00, 0.69        +0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin26_SingleTop         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin26_TT         +0.00, 0.67        -0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin26_Wjets      ! +0.00, 0.20!     ! -0.00, 0.32!       +0.01
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin26_WpHWWlnuqq_M125         +0.00, 0.69        -0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin26_qqWWqq         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin27      ! +0.00, 0.36!        +0.00, 0.57       +0.01
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin28_MultiV         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin28_QCD         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin28_SingleTop         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin28_TT         +0.00, 0.67        +0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin28_Wjets      ! +0.00, 0.30!     ! +0.00, 0.49!       +0.02
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin28_qqWWqq         +0.00, 0.68        +0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin28_tW         +0.00, 0.66        +0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin29_MultiV         +0.00, 0.69        +0.00, 0.99       +0.00
prop_bin___ResolvedVBF__SB_NoMEKDCut_2016_bin29_SingleTop         +0.00, 0.68        +0.00, 0.99       +0.00
